Search ID	Search NCBI Taxonomy ID	Canonical Search ID	Ortholog ID	Ortholog Gene Symbol	Ortholog NCBI Taxonomy ID	Ortholog NCBI Scientific Name	Votes	Vote Score	WORMHOLE Score	Best Hit	RBH	Ensembl Compara	Hieranoid	HomoloGene	InParanoid	IsoRankN-PPI	IsoRankN2-GI	Isobase	OMA	OrthoDB7	OrthoMCL	Panther	Roundup	TreeFam9	eggNOG-COGs	eggNOG-KOGs	eggNOG-NOGs	metaPhOrs
ENSG00000138663	9606	ENSG00000138663	ENSMUSG00000035297	Cops4	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145287	9606	ENSG00000145287	ENSMUSG00000029322	Plac8	10090	Mus musculus	14	0.982051588203	0.998574490865	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1
ENSG00000173085	9606	ENSG00000173085	ENSMUSG00000029319	Coq2	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000173083	9606	ENSG00000173083	ENSMUSG00000035273	Hpse	10090	Mus musculus	16	0.999667322456	0.96204199105	1.0	1.0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163312	9606	ENSG00000163312	ENSMUSG00000035266	Helq	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163319	9606	ENSG00000163319	ENSMUSG00000016833	Mrps18c	10090	Mus musculus	14	0.982051588203	0.999950508092	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1
ENSG00000163322	9606	ENSG00000163322	ENSMUSG00000035234	Fam175a	10090	Mus musculus	14	0.982051588203	0.891236306112	1.0	1.0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1
ENSG00000138678	9606	ENSG00000138678	ENSMUSG00000029314	Agpat9	10090	Mus musculus	13	0.952633857297	0.859897036891	1.0	1.0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0
ENSG00000163623	9606	ENSG00000163623	ENSMUSG00000035187	Nkx6-1	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163624	9606	ENSG00000163624	ENSMUSG00000029330	Cds1	10090	Mus musculus	16	0.999667322456	0.96204199105	1.0	1.0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163625	9606	ENSG00000163625	ENSMUSG00000043940	Wdfy3	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138639	9606	ENSG00000138639	ENSMUSG00000057315	Arhgap24	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000109339	9606	ENSG00000109339	ENSMUSG00000046709	Mapk10	10090	Mus musculus	13	0.952633857297	0.999999977789	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1
ENSG00000163629	9606	ENSG00000163629	ENSMUSG00000034573	Ptpn13	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000145283	9606	ENSG00000145283	ENSMUSG00000029321	Slc10a6	10090	Mus musculus	15	0.998046875	0.966049903659	1.0	1.0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
ENSG00000163633	9606	ENSG00000163633	ENSMUSG00000029320	1700016H13Rik	10090	Mus musculus	14	0.982051588203	0.801804989993	1.0	1.0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1
ENSG00000172493	9606	ENSG00000172493	ENSMUSG00000029313	Aff1	10090	Mus musculus	12	0.846106948332	0.999999986526	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1
ENSG00000145332	9606	ENSG00000145332	ENSMUSG00000029312	Klhl8	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000170509	9606	ENSG00000170509	ENSMUSG00000034528	Hsd17b13	10090	Mus musculus	13	0.952633857297	0.999999977789	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1
ENSG00000198189	9606	ENSG00000198189	ENSMUSG00000029311	Hsd17b11	10090	Mus musculus	14	0.982051588203	0.999950508092	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1
ENSG00000170502	9606	ENSG00000170502	ENSMUSG00000029310	Nudt9	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000152583	9606	ENSG00000152583	ENSMUSG00000029309	Sparcl1	10090	Mus musculus	13	0.952633857297	0.999027099379	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1
ENSG00000152591	9606	ENSG00000152591	ENSMUSG00000053268	Dspp	10090	Mus musculus	9	0.466516495768	0.741881816491	1.0	1.0	1	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1
ENSG00000118785	9606	ENSG00000118785	ENSMUSG00000029304	Spp1	10090	Mus musculus	13	0.952633857297	0.9999998904	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1
ENSG00000118762	9606	ENSG00000118762	ENSMUSG00000034462	Pkd2	10090	Mus musculus	13	0.952633857297	0.999999977789	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1
ENSG00000118777	9606	ENSG00000118777	ENSMUSG00000029802	Abcg2	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163644	9606	ENSG00000163644	ENSMUSG00000037826	Ppm1k	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138642	9606	ENSG00000138642	ENSMUSG00000029798	Herc6	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000138641	9606	ENSG00000138641	ENSMUSG00000029804	Herc3	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000177432	9606	ENSG00000177432	ENSMUSG00000055430	Nap1l5	10090	Mus musculus	12	0.846106948332	0.999999928408	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1
ENSG00000138640	9606	ENSG00000138640	ENSMUSG00000037709	Fam13a	10090	Mus musculus	14	0.982051588203	0.794404421285	1.0	1.0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000180346	9606	ENSG00000180346	ENSMUSG00000049232	Tigd2	10090	Mus musculus	13	0.952633857297	0.999999977789	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1
ENSG00000185477	9606	ENSG00000185477	ENSMUSG00000045441	Gprin3	10090	Mus musculus	13	0.952633857297	0.9999998904	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1
ENSG00000145335	9606	ENSG00000145335	ENSMUSG00000025889	Snca	10090	Mus musculus	14	0.982051588203	0.999950508092	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1
ENSG00000138722	9606	ENSG00000138722	ENSMUSG00000054641	Mmrn1	10090	Mus musculus	12	0.846106948332	0.801177130763	1.0	1.0	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1
ENSG00000184305	9606	ENSG00000184305	ENSMUSG00000039578	Ccser1	10090	Mus musculus	14	0.982051588203	0.998574490865	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1
ENSG00000152208	9606	ENSG00000152208	ENSMUSG00000071424	Grid2	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000163104	9606	ENSG00000163104	ENSMUSG00000029920	Smarcad1	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163106	9606	ENSG00000163106	ENSMUSG00000029919	Hpgds	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163110	9606	ENSG00000163110	ENSMUSG00000028273	Pdlim5	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000138696	9606	ENSG00000138696	ENSMUSG00000052430	Bmpr1b	10090	Mus musculus	14	0.982051588203	0.999950508092	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1
ENSG00000182168	9606	ENSG00000182168	ENSMUSG00000059921	Unc5c	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163116	9606	ENSG00000163116	ENSMUSG00000047940	Stpg2	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138698	9606	ENSG00000138698	ENSMUSG00000028149	Rap1gds1	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000168785	9606	ENSG00000168785	ENSMUSG00000028152	Tspan5	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000151247	9606	ENSG00000151247	ENSMUSG00000028156	Eif4e	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164024	9606	ENSG00000164024	ENSMUSG00000005813	Metap1	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000197894	9606	ENSG00000197894	ENSMUSG00000028138	Adh5	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198099	9606	ENSG00000198099	ENSMUSG00000037797	Adh4	10090	Mus musculus	13	0.952633857297	0.9989087348	1.0	1.0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1
ENSG00000248144	9606	ENSG00000248144	ENSMUSG00000074207	Adh1	10090	Mus musculus	6	0.054409410206	0.730088716284	1.0	1.0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1
ENSG00000196344	9606	ENSG00000196344	ENSMUSG00000055301	Adh7	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000145331	9606	ENSG00000145331	ENSMUSG00000004127	Trmt10a	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000138823	9606	ENSG00000138823	ENSMUSG00000028158	Mttp	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000248713	9606	ENSG00000248713	ENSMUSG00000090066	1110002E22Rik	10090	Mus musculus	10	0.533483504232	0.59113250827	1.0	1.0	1	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1
ENSG00000070190	9606	ENSG00000070190	ENSMUSG00000028159	Dapp1	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000109270	9606	ENSG00000109270	ENSMUSG00000091512	Lamtor3	10090	Mus musculus	11	0.692213896664	0.999999916075	1.0	1.0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1
ENSG00000109270	9606	ENSG00000109270	ENSMUSG00000094685	Gm5900	10090	Mus musculus	8	0.329876977693	0.85168346154	0.0	0.0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1
ENSG00000164031	9606	ENSG00000164031	ENSMUSG00000074212	Dnajb14	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000164032	9606	ENSG00000164032	ENSMUSG00000037894	H2afz	10090	Mus musculus	14	0.982051588203	0.992792977694	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1
ENSG00000145358	9606	ENSG00000145358	ENSMUSG00000046818	Ddit4l	10090	Mus musculus	15	0.998046875	0.966049903659	1.0	1.0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
ENSG00000164035	9606	ENSG00000164035	ENSMUSG00000054690	Emcn	10090	Mus musculus	12	0.846106948332	0.999999986526	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1
ENSG00000138814	9606	ENSG00000138814	ENSMUSG00000028161	Ppp3ca	10090	Mus musculus	13	0.952633857297	0.976265778034	1.0	1.0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	0	1
ENSG00000153064	9606	ENSG00000153064	ENSMUSG00000037922	Bank1	10090	Mus musculus	13	0.952633857297	0.999999977789	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1
ENSG00000138821	9606	ENSG00000138821	ENSMUSG00000053897	Slc39a8	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000109320	9606	ENSG00000109320	ENSMUSG00000028163	Nfkb1	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000109323	9606	ENSG00000109323	ENSMUSG00000028164	Manba	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000109332	9606	ENSG00000109332	ENSMUSG00000078578	Ube2d3	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000145354	9606	ENSG00000145354	ENSMUSG00000028165	Cisd2	10090	Mus musculus	13	0.952633857297	0.998988509404	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1
ENSG00000164037	9606	ENSG00000164037	ENSMUSG00000050150	Slc9b1	10090	Mus musculus	16	0.999667322456	0.887979720539	1.0	1.0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164038	9606	ENSG00000164038	ENSMUSG00000037994	Slc9b2	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164039	9606	ENSG00000164039	ENSMUSG00000028167	Bdh2	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138778	9606	ENSG00000138778	ENSMUSG00000045328	Cenpe	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000168772	9606	ENSG00000168772	ENSMUSG00000044365	Cxxc4	10090	Mus musculus	13	0.952633857297	0.9999998904	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1
ENSG00000168769	9606	ENSG00000168769	ENSMUSG00000040943	Tet2	10090	Mus musculus	12	0.846106948332	0.999999986526	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1
ENSG00000138777	9606	ENSG00000138777	ENSMUSG00000028013	Ppa2	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000236699	9606	ENSG00000236699	ENSMUSG00000040969	Arhgef38	10090	Mus musculus	12	0.846106948332	0.902205130455	1.0	1.0	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1
ENSG00000138785	9606	ENSG00000138785	ENSMUSG00000028016	Ints12	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138780	9606	ENSG00000138780	ENSMUSG00000028018	Gstcd	10090	Mus musculus	14	0.982051588203	0.999950508092	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1
ENSG00000168743	9606	ENSG00000168743	ENSMUSG00000040998	Npnt	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145348	9606	ENSG00000145348	ENSMUSG00000028030	Tbck	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164022	9606	ENSG00000164022	ENSMUSG00000028029	Aimp1	10090	Mus musculus	14	0.982051588203	0.897288969328	1.0	1.0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1
ENSG00000155011	9606	ENSG00000155011	ENSMUSG00000028031	Dkk2	10090	Mus musculus	13	0.952633857297	0.971623978286	1.0	1.0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1
ENSG00000138801	9606	ENSG00000138801	ENSMUSG00000028032	Papss1	10090	Mus musculus	14	0.982051588203	0.929286201491	1.0	1.0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164023	9606	ENSG00000164023	ENSMUSG00000050931	Sgms2	10090	Mus musculus	16	0.999667322456	0.837139709004	1.0	1.0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ENSG00000155016	9606	ENSG00000155016	ENSMUSG00000027983	Cyp2u1	10090	Mus musculus	13	0.952633857297	0.998977435605	1.0	1.0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1
ENSG00000138796	9606	ENSG00000138796	ENSMUSG00000027984	Hadh	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138795	9606	ENSG00000138795	ENSMUSG00000027985	Lef1	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000109475	9606	ENSG00000109475	ENSMUSG00000062006	Rpl34	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000198856	9606	ENSG00000198856	ENSMUSG00000041084	Ostc	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164089	9606	ENSG00000164089	ENSMUSG00000019232	Etnppl	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000188517	9606	ENSG00000188517	ENSMUSG00000058897	Col25a1	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138802	9606	ENSG00000138802	ENSMUSG00000001052	Sec24b	10090	Mus musculus	16	0.999667322456	0.837139709004	1.0	1.0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
ENSG00000005059	9606	ENSG00000005059	ENSMUSG00000027994	Ccdc109b	10090	Mus musculus	13	0.952633857297	0.999999977789	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1
ENSG00000138794	9606	ENSG00000138794	ENSMUSG00000027997	Casp6	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000123739	9606	ENSG00000123739	ENSMUSG00000027999	Pla2g12a	10090	Mus musculus	14	0.982051588203	0.998574490865	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1
ENSG00000205403	9606	ENSG00000205403	ENSMUSG00000058952	Cfi	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000109534	9606	ENSG00000109534	ENSMUSG00000028010	Gar1	10090	Mus musculus	14	0.982051588203	0.794404421285	1.0	1.0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000180245	9606	ENSG00000180245	ENSMUSG00000028012	Rrh	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000183423	9606	ENSG00000183423	ENSMUSG00000093865	Lrit3	10090	Mus musculus	10	0.533483504232	0.708505415516	1.0	1.0	1	0	1	0	0	0	0	1	1	0	1	1	1	0	1	1	1
ENSG00000138798	9606	ENSG00000138798	ENSMUSG00000028017	Egf	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000170522	9606	ENSG00000170522	ENSMUSG00000041220	Elovl6	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138792	9606	ENSG00000138792	ENSMUSG00000028024	Enpep	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164093	9606	ENSG00000164093	ENSMUSG00000028023	Pitx2	10090	Mus musculus	12	0.846106948332	0.99890999459	1.0	1.0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1
ENSG00000174749	9606	ENSG00000174749	ENSMUSG00000050549	5730508B09Rik	10090	Mus musculus	13	0.952633857297	0.90373042415	1.0	1.0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1
ENSG00000138660	9606	ENSG00000138660	ENSMUSG00000074238	Ap1ar	10090	Mus musculus	10	0.533483504232	0.778101279536	1.0	1.0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1
ENSG00000145365	9606	ENSG00000145365	ENSMUSG00000046688	Tifa	10090	Mus musculus	14	0.982051588203	0.999950508092	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1
ENSG00000073331	9606	ENSG00000073331	ENSMUSG00000028028	Alpk1	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000138658	9606	ENSG00000138658	ENSMUSG00000051278	Zgrf1	10090	Mus musculus	12	0.846106948332	0.648429969564	1.0	1.0	1	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1
ENSG00000174720	9606	ENSG00000174720	ENSMUSG00000027968	Larp7	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145362	9606	ENSG00000145362	ENSMUSG00000032826	Ank2	10090	Mus musculus	12	0.846106948332	0.899340656559	1.0	1.0	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1
ENSG00000145349	9606	ENSG00000145349	ENSMUSG00000053819	Camk2d	10090	Mus musculus	12	0.846106948332	0.855087142779	1.0	1.0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0
ENSG00000180801	9606	ENSG00000180801	ENSMUSG00000046561	Arsj	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000174607	9606	ENSG00000174607	ENSMUSG00000032854	Ugt8a	10090	Mus musculus	16	0.999667322456	0.96204199105	1.0	1.0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000174599	9606	ENSG00000174599	ENSMUSG00000044528	Tram1l1	10090	Mus musculus	13	0.952633857297	0.999999977789	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1
ENSG00000164100	9606	ENSG00000164100	ENSMUSG00000027977	Ndst3	10090	Mus musculus	13	0.952633857297	0.999999977789	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1
ENSG00000164099	9606	ENSG00000164099	ENSMUSG00000027978	Prss12	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145388	9606	ENSG00000145388	ENSMUSG00000028114	Mettl14	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000150961	9606	ENSG00000150961	ENSMUSG00000039234	Sec24d	10090	Mus musculus	14	0.982051588203	0.998976995044	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000172403	9606	ENSG00000172403	ENSMUSG00000050315	Synpo2	10090	Mus musculus	13	0.952633857297	0.999027099379	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1
ENSG00000172399	9606	ENSG00000172399	ENSMUSG00000028116	Myoz2	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145390	9606	ENSG00000145390	ENSMUSG00000039701	Usp53	10090	Mus musculus	14	0.982051588203	0.999950508092	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1
ENSG00000164096	9606	ENSG00000164096	ENSMUSG00000054091	1810037I17Rik	10090	Mus musculus	11	0.692213896664	0.730771624798	1.0	1.0	1	1	0	1	0	1	1	0	1	1	0	1	1	0	0	1	1
ENSG00000138735	9606	ENSG00000138735	ENSMUSG00000053965	Pde5a	10090	Mus musculus	13	0.952633857297	0.961846625493	1.0	1.0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000164109	9606	ENSG00000164109	ENSMUSG00000029910	Mad2l1	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138738	9606	ENSG00000138738	ENSMUSG00000029913	Prdm5	10090	Mus musculus	13	0.952633857297	0.999999977789	1.0	1.0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1
ENSG00000173376	9606	ENSG00000173376	ENSMUSG00000049001	Ndnf	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000050730	9606	ENSG00000050730	ENSMUSG00000044162	Tnip3	10090	Mus musculus	12	0.846106948332	0.999999891277	1.0	1.0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1
ENSG00000164111	9606	ENSG00000164111	ENSMUSG00000027712	Anxa5	10090	Mus musculus	15	0.998046875	0.998049847958	1.0	1.0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
